Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts005,Passports held,England & Wales,oa,Person,Count,All usual residents,4,1,passports_all_27a,Passports held,27,34,27,ts0050030,Passports held,The Americas and the Caribbean: North America and the Caribbean; measures: Value,The Americas and the Caribbean: North America and the Caribbean,203088,0.34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts005,Passports held,England & Wales,oa,Person,Count,All usual residents,4,1,passports_all_27a,Passports held,27,34,27,ts0050031,Passports held,The Americas and the Caribbean: Central and South America; measures: Value,The Americas and the Caribbean: Central and South America,97179,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts005,Passports held,England & Wales,oa,Person,Count,All usual residents,4,1,passports_all_27a,Passports held,27,34,27,ts0050032,Passports held,"Antarctica and Oceania, including Australasia; measures: Value","Antarctica and Oceania, including Australasia",76872,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts005,Passports held,England & Wales,oa,Person,Count,All usual residents,4,1,passports_all_27a,Passports held,27,34,27,ts0050033,Passports held,British Overseas Territories; measures: Value,British Overseas Territories,639,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts005,Passports held,England & Wales,oa,Person,Count,All usual residents,4,1,passports_all_27a,Passports held,27,34,27,ts0050034,Passports held,No passport held; measures: Value,No passport held,8019680,13.46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts006,Population density,England & Wales,oa,Person,Usual residents per square kilometre,All usual residents,1,1,pop_density,Population density,1,1,1,ts0060001,Population Density,Persons per square kilometre; measures: Value,Usual residents per square kilometre,394.6,100,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070001,Age,Total; measures: Value,Total: All usual residents,59597546,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070002,Age,Aged 4 years and under; measures: Value,Aged 4 years and under,3232036,5.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070003,Age,Aged under 1 year; measures: Value,Aged under 1 year,607324,1.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070004,Age,Aged 1 year; measures: Value,Aged 1 year,635763,1.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070005,Age,Aged 2 years; measures: Value,Aged 2 years,650192,1.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070006,Age,Aged 3 years; measures: Value,Aged 3 years,658769,1.11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070007,Age,Aged 4 years; measures: Value,Aged 4 years,679988,1.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070008,Age,Aged 5 to 9 years; measures: Value,Aged 5 to 9 years,3524627,5.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070009,Age,Aged 5 years; measures: Value,Aged 5 years,693135,1.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070010,Age,Aged 6 years; measures: Value,Aged 6 years,684648,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070011,Age,Aged 7 years; measures: Value,Aged 7 years,693242,1.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070012,Age,Aged 8 years; measures: Value,Aged 8 years,722331,1.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070013,Age,Aged 9 years; measures: Value,Aged 9 years,731271,1.23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070014,Age,Aged 10 to 15 years; measures: Value,Aged 10 to 15 years,4274508,7.17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070015,Age,Aged 10 years; measures: Value,Aged 10 years,731567,1.23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070016,Age,Aged 11 years; measures: Value,Aged 11 years,724494,1.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070017,Age,Aged 12 years; measures: Value,Aged 12 years,722043,1.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070018,Age,Aged 13 years; measures: Value,Aged 13 years,719401,1.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070019,Age,Aged 14 years; measures: Value,Aged 14 years,698524,1.17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070020,Age,Aged 15 years; measures: Value,Aged 15 years,678479,1.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070021,Age,Aged 16 to 19 years; measures: Value,Aged 16 to 19 years,2716186,4.56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070022,Age,Aged 16 years; measures: Value,Aged 16 years,684712,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070023,Age,Aged 17 years; measures: Value,Aged 17 years,676331,1.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070024,Age,Aged 18 years; measures: Value,Aged 18 years,667639,1.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070025,Age,Aged 19 years; measures: Value,Aged 19 years,687504,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070026,Age,Aged 20 to 24 years; measures: Value,Aged 20 to 24 years,3602128,6.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070027,Age,Aged 20 years; measures: Value,Aged 20 years,686218,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070028,Age,Aged 21 years; measures: Value,Aged 21 years,706129,1.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070029,Age,Aged 22 years; measures: Value,Aged 22 years,725381,1.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070030,Age,Aged 23 years; measures: Value,Aged 23 years,735703,1.23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070031,Age,Aged 24 years; measures: Value,Aged 24 years,748697,1.26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070032,Age,Aged 25 to 34 years; measures: Value,Aged 25 to 34 years,8050540,13.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070033,Age,Aged 25 years; measures: Value,Aged 25 years,747948,1.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070034,Age,Aged 26 years; measures: Value,Aged 26 years,764081,1.28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070035,Age,Aged 27 years; measures: Value,Aged 27 years,780129,1.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070036,Age,Aged 28 years; measures: Value,Aged 28 years,794007,1.33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070037,Age,Aged 29 years; measures: Value,Aged 29 years,815575,1.37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070038,Age,Aged 30 years; measures: Value,Aged 30 years,837963,1.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070039,Age,Aged 31 years; measures: Value,Aged 31 years,827435,1.39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070040,Age,Aged 32 years; measures: Value,Aged 32 years,829879,1.39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070041,Age,Aged 33 years; measures: Value,Aged 33 years,838398,1.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070042,Age,Aged 34 years; measures: Value,Aged 34 years,815125,1.37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070043,Age,Aged 35 to 49 years; measures: Value,Aged 35 to 49 years,11526095,19.34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070044,Age,Aged 35 years; measures: Value,Aged 35 years,814386,1.37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070045,Age,Aged 36 years; measures: Value,Aged 36 years,805134,1.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070046,Age,Aged 37 years; measures: Value,Aged 37 years,790369,1.33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070047,Age,Aged 38 years; measures: Value,Aged 38 years,785719,1.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070048,Age,Aged 39 years; measures: Value,Aged 39 years,786009,1.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070049,Age,Aged 40 years; measures: Value,Aged 40 years,803965,1.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070050,Age,Aged 41 years; measures: Value,Aged 41 years,791359,1.33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070051,Age,Aged 42 years; measures: Value,Aged 42 years,748962,1.26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070052,Age,Aged 43 years; measures: Value,Aged 43 years,705241,1.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070053,Age,Aged 44 years; measures: Value,Aged 44 years,706230,1.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070054,Age,Aged 45 years; measures: Value,Aged 45 years,716525,1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070055,Age,Aged 46 years; measures: Value,Aged 46 years,734978,1.23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070056,Age,Aged 47 years; measures: Value,Aged 47 years,746820,1.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070057,Age,Aged 48 years; measures: Value,Aged 48 years,779033,1.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts007,Age by single year,England & Wales,ward,Person,Count,All usual residents,1,1,resident_age_101a,Age (single year),101,113,101,ts0070058,Age,Aged 49 years; measures: Value,Aged 49 years,811365,1.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
